ID,Name,CAS Number,Standard_Smiles,Type,Total weight /kg,Piece weight /mg,Content(%),Part,Family,Specie,Reference,DOI,ContentID,Scaffold_Smiles
TPCN03640,3beta-acetoxy-urs-12-ene-11-one,'2348-66-5',CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4C(C)C(C)CCC4(C)CCC23C)C1(C)C,Triterpenoids,4.0,58.0,0.00145,Fruits,Fabaceae,Gleditsia sinensis,"J Nat Prod 62, 877-881 (1999).",10.1021/np990060m,TP00247,O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12
TPCN03641,Niga-ichigoside F1,'95262-48-9',CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1(C)O,Triterpenoids,1.0,14.5,0.00145,Buds,Araliaceae,Panax ginseng,"Chem Pharm Bull (Tokyo), 2007, 55, 1034-1038.",10.1248/cpb.55.1034,TP00248,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN03642,Aesculioside Iik,'948908-46-1',CC=C(C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C,Triterpenoids,0.45,6.5,0.001444,Fruits,Sapindaceae,Aesculus pavia,"Phytochemistry 68, 2075-2086 (2007).",10.1016/j.phytochem.2007.05.020,TP00251,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN03643,Reiniosides B,'167324-06-3',CC(=O)OC1C(C)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(CO)CC3)C(OC2OC(C)C(OC3OCC(O)C(O)C3O)C(O)C2O)C1O,Triterpenoids,10.0,144.0,0.00144,Barks,Meliaceae,Melia volkensii,"Bioorg Med Chem 3, 383-390 (1995).",10.1016/0968-0896(95)00034-e,TP00252,O=C(OC1OCCCC1OC1CCC(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN03644,Clemdtdngoticosides D,'1951480-13-9',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(O)C(C)(COC8OC(CO)C(O)C(O)C8O)C7CCC6(C)C4(C)CC5)C(OC4OC(C)C(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,2.5,36.0,0.00144,Whole plants,Ranunculaceae,Clematis tangutica,"Phytochemistry 130, 228-237 (2016).",10.1016/j.phytochem.2016.05.009,TP00253,O=C(OC1OC(COC2CCC(OC3CCCCO3)CO2)CCC1OC1CCCCO1)C12CCCCC1C1=CCC3C(CCC4C(COC5CCCCO5)CCCC43)C1CC2
TPCN03645,Silphioside B,'78454-20-3',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,0.2614,7.0,0.002678,Whole plants,Asteraceae,Calendula stellata,Phytochemistry 144: 33-42.,10.1016/j.phytochem.2017.08.015,TP00255,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN03646,Longipedlactones G,'900783-88-2',C=C1C(C(C)C2CC=C(C)C(=O)O2)=CCC2(C)C1CC1(O)C2CC(O)C2C(C)(C)OC(=O)C=CC23OC13,Triterpenoids,0.35,5.0,0.001429,Fruits,Biebersteiniaceae,Aesculus pavia,"Phytochemistry 67, 784-794 (2006).",10.1016/j.phytochem.2006.01.017,TP00257,C=C1C(CC2CC=CC(=O)O2)=CCC2C1CC1C2CCC2COC(=O)C=CC23OC13
TPCN03647,Ginsenoside F1,'53963-43-2',CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,Triterpenoids,2.0,100.0,0.005,Leaves,Araliaceae,Panax ginseng,J Asian Nat Prod Res 12(10): 865-873.,10.1080/10286020.2010.508035,TP00259,C1CCC(OCC2CCC3C2CCC2C4CCCCC4CCC23)OC1
TPCN03648,"2α,3α,19α-trihydroxyurs-12-en-28-oic acid",'53155-25-2',CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1(C)O,Triterpenoids,1.0,14.2,0.00142,Stems,Fabaceae,Albizia myriophylla,"J Nat Prod, 2002, 65, 1638-1642.",10.1021/np020220l,TP00262,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN03649,Floralginsenosides P,'952579-96-3',CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3C(O)CC12C,Triterpenoids,1.0,14.0,0.0014,Buds,Araliaceae,Panax ginseng,"Chem Pharm Bull (Tokyo), 2007, 55, 1034-1038.",10.1248/cpb.55.1034,TP00267,C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC43)O2)OC1
TPCN03650,Pyrocincholic acid,'6754-45-6',CC1(C)CCC2(C(=O)O)CCC3=C(CCC4C3(C)CCC3C(C)(C)C(O)CCC43C)C2C1,Triterpenoids,0.37,5.1,0.001378,Aerial parts,Melastomataceae,Leandra chaetodon,"Planta Med 69, 582-584 (2003).",10.1055/s-2003-40646,TP00268,C1CCC2C3=C(CCC2C1)C1CCC2CCCCC2C1CC3
TPCN03651,Corosolic acid,'4547-24-4',CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1C,Triterpenoids,5.0,55.0,0.0011,Leaves,Lythraceae,Lagerstroemia speciosa,Phytother Res . 2009 May;23(5):614-8,10.1002/ptr.2661,TP00272,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN03652,"Olean-12-en-28-oic acid, 3-[(O-β-D-ribopyranosyl-(1→3)-O-6-deoxy-α-L-mannopyranosyl-(1→2)-α-L-arabinopyranosyl)oxy]-, O-β-D-glucopyranosyl-(1→3)-O-6-deoxy-α-L-mannopyranosyl-(1→4)-O-β-D-glucopyranosyl-(1→6)-O-β-D-glucopyranosyl ester, (3β)- (ACI)",'1219504-02-5',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(COC7OC(CO)C(OC8OC(C)C(O)C(OC9OC(CO)C(O)C(O)C9O)C8O)C(O)C7O)C(O)C(O)C6O)CCC45C)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(O)C(O)C2O)C1O,Triterpenoids,3.3,45.3,0.001373,Whole plants,Ranunculaceae,Anemone hupehensis,"Chem Pharm Bull (Tokyo), 2009, 57, 1425-1430.",10.1248/cpb.57.1425,TP00274,O=C(OC1CCCC(COC2CCC(OC3CC(OC4CCCCO4)CCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN03653,"6""-O-acetyl-saikosaponin a",'64340-46-1',CC(=O)OCC1OC(OC2C(O)C(C)OC(OC3CCC4(C)C(CCC5(C)C4C=CC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)CO)C2O)C(O)C(O)C1O,Triterpenoids,0.37,5.0,0.001351,Aerial parts,Melastomataceae,Leandra chaetodon,"Planta Med 69, 582-584 (2003).",10.1055/s-2003-40646,TP00275,C1=CC23OCC4(CCCCC42)CCC3C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C12
TPCN03654,Thalictoside C,'146469-97-8',CC(=CCC(O)C(C)C1CCC2(C)C3CCC4C(C)(C)C(OC5OC(C)C(OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(O)C5O)CCC45CC35CCC12C)CO,Triterpenoids,10.0,135.0,0.00135,Stems,Meliaceae,Aphanamixis grandifolia,"Fitoterapia 86, 217-221 (2013).",10.1016/j.fitote.2013.02.011,TP00276,C1CCC(OCC2CCC(OC3CCCCO3)C(OC3CCC(OC4CCC56CC57CCC5CCCC5C7CCC6C4)OC3)O2)OC1
TPCN03655,Proceraosides D,'205305-47-1',C=CC(C)(O)CCC=C(C)C(=O)OC1C(C)OC(OC(C)(C=C)CCCC(C)C(=O)OC2CC3(C(=O)OC4OC(CO)C(O)C(O)C4OC4OC(C)C(OC5OC(CO)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C4O)CCC4(C)C(=CCC5C6(C)CCC(OC7OC(COC8OC(C)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C(O)C7O)C(C)(C)C6CCC54C)C3CC2(C)C)C(O)C1O,Triterpenoids,10.0,135.0,0.00135,Seeds,Fabaceae,Albizia procera,"J Nat Prod, 1998, 61, 440-445.",10.1021/np970538r,TP00277,O=C(CCCCCOC1CCCCO1)OC1CCC2C3=CCC4C5CCC(OC6CCCC(COC7OCCCC7OC7CCCCO7)O6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1
TPCN03656,Acutoside A,'58231-99-5',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,6.0,81.0,0.00135,Stems,Fabaceae,Derris eriocarpa,"J Agric Food Chem 65, 2357-2363 (2017).",10.1021/acs.jafc.7b00137,TP00279,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1
TPCN03657,Saikogenin A,'5092-09-1',CC1(C)CCC2(CO)C(=C3C=CC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC2O)C1,Triterpenoids,1.2,16.0,0.001333,Roots,Caprifoliaceae,Patrinia scabiosaefoli,"Arch Pharm Res, 2001, 24, 416-417.",10.1007/bf02975186,TP00281,C1=CC2C3CCCCC3CCC2C2CCC3CCCCC3=C12
TPCN03658,Reiniosides F,'167394-72-1',CC(=O)OC1C(C)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(CO)CC3)C(OC2OC(C)C(OC3OCC(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(O)C2O)C1OC(C)=O,Triterpenoids,10.0,131.0,0.00131,Barks,Meliaceae,Melia volkensii,"Bioorg Med Chem 3, 383-390 (1995).",10.1016/0968-0896(95)00034-e,TP00283,O=C(OC1OCCCC1OC1CCC(OC2CCC(OC3CCCCO3)CO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN03659,Lablaboside B,'208390-12-9',CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,0.36,4.7,0.001306,Whole plants,Lamiaceae,Clinopodium micranthum,"Phytochemistry, 1993, 34, 485-488.",10.1016/0031-9422(93)80035-q,TP00284,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN03660,Aesculiosides G16,'1361004-77-4',CC=C(C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C,Triterpenoids,1.0,13.0,0.0013,Seeds,Sapindaceae,Aesculus glabra,"Phytochemistry 75, 67-77 (2012).",10.1016/j.phytochem.2011.11.012,TP00285,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN03661,Congmuyenoside I,'1417579-26-0',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,8.0,104.0,0.0013,Leaves,Araliaceae,Aralia elata,"Food Chem 138, 208-213 (2013).",10.1016/j.foodchem.2012.10.041,TP00286,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN03662,3-O-beta-glucopyranosylcincholic acid,'866546-22-7',CC1(C)CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,0.6,7.8,0.0013,Barks,Rubiaceae,Cephalanthus occidentalis,"Planta Med 71, 355-361 (2005).",10.1055/s-2005-864103,TP00287,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
TPCN03663,Theasaponins A4,'929877-77-0',CC=C(C)C(=O)OC1C(O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OCC(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,Triterpenoids,1.0,13.0,0.0013,Seeds,Theaceae,Camellia sinensis,"Chem Pharm Bull (Tokyo), 2007, 55, 57-63.",10.1248/cpb.55.57,TP00288,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5OCCCC5OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN03664,Theasaponins G1,'929877-81-6',CC=C(C)C(=O)OCC12C(O)CC(C)(C)CC1C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OCC(O)C(O)C6OC6OCC(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C=O)C4CCC3(C)C1(C)CC2O,Triterpenoids,1.0,13.0,0.0013,Seeds,Theaceae,Camellia sinensis,"Chem Pharm Bull (Tokyo), 2007, 55, 57-63.",10.1248/cpb.55.57,TP00289,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5OCCCC5OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN03665,Quinoa saponin 9,'129095-76-7',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,0.3,4.0,0.001333,Seeds,Amaranthaceae,Chenopodium quinoa,Phytochemistry . 2008 Jun;69(9):1919-26,10.1016/j.phytochem.2008.03.001,TP00291,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN03666,Clemhthngoticosides H,'1951480-17-3',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(OC9OCC(OC%10OC(CO)C(OC%11OC(CO)C(O)C(O)C%11OC(=O)C=Cc%11ccc(O)c(O)c%11)C(O)C%10O)C(O)C9O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,2.5,32.0,0.00128,Whole plants,Ranunculaceae,Clematis tangutica,"Phytochemistry 130, 228-237 (2016).",10.1016/j.phytochem.2016.05.009,TP00294,O=C(C=Cc1ccccc1)OC1CCCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1
TPCN03667,Thalictosides VI,'155313-58-9',CC1OC(OC2COC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,4.9,62.0,0.001265,Aerial parts,Ranunculaceae,Thalictri herba,"Chem Pharm Bull (Tokyo), 1994, 42, 101-104.",10.1248/cpb.42.101,TP00295,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)C(OC6CCCCO6)CO5)CC4CCC3C1CC2
TPCN03668,Thalictosides IV,'155326-54-8',COC1OC(C=C(C)C)C(O)C1C1CCC2(C)C3CCC4C(C)(CO)C(OC5OC(COC6OC(C)C(O)C(O)C6O)C(O)C(O)C5OC5OC(C)C(O)C(O)C5O)CCC45CC35CCC12C,Triterpenoids,4.9,62.0,0.001265,Aerial parts,Ranunculaceae,Thalictri herba,"Chem Pharm Bull (Tokyo), 1994, 42, 101-104.",10.1248/cpb.42.101,TP00296,C1CCC(OCC2CCC(OC3CCCCO3)C(OC3CCC45CC46CCC4C(C7CCOC7)CCC4C6CCC5C3)O2)OC1
TPCN03669,"O-6-Deoxy-α-L-mannopyranosyl-(1→4)-O-β-D-glucopyranosyl-(1→6)-β-D-glucopyranosyl (3β,4α)-23-hydroxy-3-[(2-O-β-D-xylopyranosyl-α-L-arabinopyranosyl)oxy]olean-12-en-28-oate",'1428550-73-5',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OCC(O)C(O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,1.5,18.9,0.00126,Whole plants,Ranunculaceae,Clematis tangutica,"Fitoterapia 84, 326-331 (2013).",10.1016/j.fitote.2012.12.011,TP00297,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN03670,Notoginsenoside R1,'80418-24-2',CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)CC12C,Triterpenoids,5.0,63.0,0.00126,Whole plants,Ranunculaceae,Souliea vaginata,"Chem Pharm Bull (Tokyo) 52, 622-624 (2004).",10.1248/cpb.52.622,TP00298,C1CCC(OCC2CCC3C2CCC2C4CCCCC4C(OC4OCCCC4OC4CCCCO4)CC32)OC1
TPCN03671,Ginsenoside F3,'62025-50-7',CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,Triterpenoids,2.0,125.0,0.00625,Leaves,Araliaceae,Panax ginseng,J Asian Nat Prod Res 12(10): 865-873.,10.1080/10286020.2010.508035,TP00300,C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCCCC5CCC34)O2)OC1
TPCN03672,Vina-ginsenoside R2,'156980-42-6',CC(=O)OCC1OC(OC2CC3(C)C(CC(O)C4C(C5(C)CCC(C(C)(C)O)O5)CCC43C)C3(C)CCC(O)C(C)(C)C23)C(OC2OCC(O)C(O)C2O)C(O)C1O,Triterpenoids,45.0,563.0,0.001251,Roots,Aquifoliaceae,Ilex asprella,"J Asian Nat Prod Res 15, 453-458 (2013).",10.1080/10286020.2013.783023,TP00303,C1CCC(OC2CCCOC2OC2CC3C4CCC(C5CCCO5)C4CCC3C3CCCCC23)OC1
TPCN03673,Proceraosides B,'205305-44-8',C=CC(C)(O)CCC=C(C)C(=O)OC1C(C)OC(OC(C)(C=C)CCCC(C)C(=O)OC2CC3(C(=O)OC4OC(CO)C(O)C(O)C4OC4OC(C)C(OC5OC(CO)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C(O)CC4(C)C(=CCC5C6(C)CCC(OC7OC(COC8OCC(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C(O)C7O)C(C)(C)C6CCC54C)C3CC2(C)C)C(O)C1O,Triterpenoids,10.0,125.0,0.00125,Seeds,Fabaceae,Albizia procera,"J Nat Prod, 1998, 61, 440-445.",10.1021/np970538r,TP00304,O=C(CCCCCOC1CCCCO1)OC1CCC2C3=CCC4C5CCC(OC6CCCC(COC7OCCCC7OC7CCCCO7)O6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1
TPCN03674,Oblonganoside H,'517893-04-8',CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1(C)O,Triterpenoids,1.2,15.0,0.00125,Roots,Caprifoliaceae,Patrinia scabiosaefoli,"Arch Pharm Res, 2001, 24, 416-417.",10.1007/bf02975186,TP00306,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN03675,24-O-acetyldahurinol-3-O-beta-D-xylopyranoside,'910114-82-8',CC(=O)OC(C1CC(C)C2C(O1)C(=O)C1(C)C3CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35CCC21C)C(C)(C)O,Triterpenoids,1.2,15.0,0.00125,Subterraneous stems,Ranunculaceae,Souliea vaginata,"Chem Pharm Bull (Tokyo) 54, 823-826 (2006).",10.1248/cpb.54.823,TP00307,O=C1C2OCCCC2C2CCC34CC35CCC(OC3CCCCO3)CC5CCC4C12
TPCN03676,"Dammara-20,24-dien-3β-ol",'52914-32-6',C=C(CCC=C(C)C)C1CCC2(C)C1CCC1C3(C)CCC(O)C(C)(C)C3CCC12C,Triterpenoids,1.0,12.3,0.00123,Stems,Fabaceae,Albizia myriophylla,"J Nat Prod, 2002, 65, 1638-1642.",10.1021/np020220l,TP00308,C1CCC2C(C1)CCC1C3CCCC3CCC21
TPCN03677,Thalictosides Ⅷ,'155313-59-0',CC1OC(OC2C(O)C(CO)OC(OC3C(O)C(C)OC(OC4COC(OC5CCC6(C)C(CCC7(C)C6CC=C6C8CC(C)(C)CCC8(C(=O)OC8OC(CO)C(O)C(O)C8O)CCC67C)C5(C)CO)C(O)C4O)C3O)C2O)C(O)C(O)C1O,Triterpenoids,4.9,60.0,0.001224,Aerial parts,Ranunculaceae,Thalictri herba,"Chem Pharm Bull (Tokyo), 1994, 42, 101-104.",10.1248/cpb.42.101,TP00309,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCC(OC6CC(OC7CC(OC8CCCCO8)CCO7)CCO6)CO5)CC4CCC3C1CC2
TPCN03678,"11alpha,16beta,23,28-Tetrahydroxyolean-12-en-3beta-yl-[beta-D-glucopyranosyl-(1-- >2)]-[beta-D-glucopyranosyl-(1-->3)]-beta-D-fucopyranoside",'146519-05-3',CC1OC(OC2CCC3(C)C(CCC4(C)C3C(O)C=C3C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Triterpenoids,18.0,220.0,0.001222,Roots,Aquifoliaceae,Ilex pubescens,"Planta Med 79, 70-77 (2013).",10.1055/s-0032-1327927,TP00310,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN03679,Perennisaponins B,'1033766-70-9',CC(=O)OC1C(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(O)C(C)(CO)C6CCC5(C)C3(C)CC4O)OC(C)C(OC(=O)CC(C)OC(=O)CC(C)OC(=O)CC(C)OC(=O)CC(C)O)C2O)OC(C)C(OC2OCC(O)C(OC3OC(C)C(O)C(O)C3O)C2O)C1O,Triterpenoids,3.0,36.6,0.00122,Flowers,Asteraceae,Bellis perennis,"Chem Pharm Bull (Tokyo), 2008, 56, 559-568.",10.1248/cpb.56.559,TP00312,O=C(OC1OCCCC1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN03680,Aesculiosides C5,'1439388-68-7',CC=C(C)C(=O)OC1C(OC(C)=O)C2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C,Triterpenoids,0.58,7.0,0.001207,Husks,Biebersteiniaceae,Aesculus californica,"Phytochemistry 90, 95-105 (2013).",10.1016/j.phytochem.2013.02.003,TP00313,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCC(OC5CCCCO5)CC4OC4CCCCO4)CCC3C2C1
TPCN03681,Cesculiosides Ivc,'886840-44-4',CC=C(C)C(=O)OC1C(OC(=O)C(C)CC)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C,Triterpenoids,0.35,4.2,0.0012,Fruits,Biebersteiniaceae,Aesculus pavia,"Phytochemistry 67, 784-794 (2006).",10.1016/j.phytochem.2006.01.017,TP00314,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN03682,Licorice-saponin A3,'118325-22-7',CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,6.0,72.0,0.0012,Aerial parts,Phyllanthaceae,Glochidion puberum,"J Asian Nat Prod Res 10, 1029-1034 (2008).",10.1080/10286020802318826,TP00315,O=C(OC1CCCCO1)C1CCC2CCC3C(=CC(=O)C4C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC34)C2C1
