ID,Name,CAS Number,Standard_Smiles,Type,Total weight /kg,Piece weight /mg,Content(%),Part,Family,Specie,Reference,DOI,ContentID,Scaffold_Smiles
TPCN00892,8- epi-xanthatin epoxide,'615584-08-2',C=C1C(=O)OC2CC(C)C3(C=CC(C)=O)OC3CC12,Sesquiterpenoids,1.0,140.0,0.014,Leaves,Asteraceae,Xanthium strumarium,Planta Med 69(4): 375-377.(2003),10.1055/s-2003-38879,SP00107,C=C1C(=O)OC2CCC3OC3CC12
TPCN00893,Badrakemone,'30358-87-3',C=C1CCC2C(C)(C)C(=O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,Sesquiterpenoids,0.1,14.0,0.014,Roots,Apiaceae,Heptaptera anatolica,Molecules 24(6).(2019),10.3390/molecules24061153,SP00108,C=C1CCC2CC(=O)CCC2C1COc1ccc2ccc(=O)oc2c1
TPCN00894,"1alphaH-4alpha-hydroxy-4,10-dimethyl-5alphaH,7alphaH,8betaH,10alphaH-guai-11(13)- ene-7,8-olide",'74383-76-9',C=C1C(=O)OC2CC(C)C3CCC(C)(O)C3CC12,Sesquiterpenoids,0.086,12.0,0.013953,Aerial parts,Asteraceae,Leucophyta brownii,Nat Prod Res 28(4): 221-229(2014),10.1080/14786419.2012.755970,SP00109,C=C1C(=O)OC2CCC3CCCC3CC12
TPCN00895,Trilobolide 6-O-methacrylate,'950685-51-5',C=C(C)C(=O)OC1C2C(=C)C(=O)OC2C(OC(C)=O)C2(C)C(OC(C)=O)CCC(C)(O)C12,Sesquiterpenoids,0.45,62.0,0.013778,Leaves,Asteraceae,Wedelia trilobata,J Org Chem 72(19): 7102-7105.(2007),10.1021/jo070771m,SP00110,C=C1C(=O)OC2CC3CCCCC3CC12
TPCN00896,Ludovicin A,'27740-13-2',C=C1C(=O)OC2C1CCC1(C)C(O)CC3OC3(C)C21,Sesquiterpenoids,4.9,665.0,0.013571,Aerial parts,Asteraceae,Tanacetum praeteritum,Planta Med 62(5): 419-422.(1996),10.1055/s-2006-957930,SP00111,C=C1C(=O)OC2C1CCC1CCC3OC3C12
TPCN00897,Achillin,'5956-04-7',CC1=CC(=O)C2=C(C)CCC3C(C)C(=O)OC3C12,Sesquiterpenoids,3.0,400.0,0.013333,Aerial parts,Asteraceae,Artemisia assoana,Planta Med 54(5): 460-461.(1988),10.1055/s-2006-962501,SP00112,O=C1CC2CCC=C3C(=O)C=CC3C2O1
TPCN00898,"1, 10β-Epoxyachillin",'97995-44-3',CC1=CC(=O)C23OC2(C)CCC2C(C)C(=O)OC2C13,Sesquiterpenoids,3.0,400.0,0.013333,Aerial parts,Asteraceae,Artemisia assoana,Planta Med 54(5): 460-461.(1988),10.1055/s-2006-962501,SP00113,O=C1CC2CCC3OC34C(=O)C=CC4C2O1
TPCN00899,"1β,10α,4α,5β-diepoxy8α-angeloyloxy-costunolide",'81686-16-0',C=C(C)C(=O)OC1CC2(C)OC2CCC2(C)OC2C2OC(=O)C(=C)C12,Sesquiterpenoids,0.3,40.0,0.013333,Leaves,Asteraceae,Dimerostemma brasilianum,Z Naturforsch C J Biosci 61(9-10): 647-652.(2006),10.1515/znc-2006-9-1006,SP00114,C=C1C(=O)OC2C1CCC1OC1CCC1OC12
TPCN00900,Dehydrooopodin,'38963-55-2',C=C1C(=O)OC2C1CCC1(C)C(OC(=O)C(C)=CC)C=CC(=C)C21,Sesquiterpenoids,1.4,185.0,0.013214,Roots,Apiaceae,Ferula varia,J Nat Prod 70(12): 1915-1918.(2007),10.1021/np0703996,SP00115,C=C1C(=O)OC2C1CCC1CC=CC(=C)C12
TPCN00901,14-hydroxycolladonin,'2379346-95-7',C=C1CCC2C(C)(CO)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,Sesquiterpenoids,0.1,13.0,0.013,Roots,Apiaceae,Heptaptera anatolica,Molecules 24(6).(2019),10.3390/molecules24061153,SP00116,C=C1CCC2CCCCC2C1COc1ccc2ccc(=O)oc2c1
TPCN00902,"Presilphiperfolan-2alpha,5alpha,8alpha-triol",'2135330-85-5',CC1CCC2C(C)(C)C(O)C3(C)CC(O)C1C23O,Sesquiterpenoids,0.546,70.3,0.012875,Aerial parts,Asteraceae,Senecio hadiensis,Chem Biodivers 14(2017),10.1002/cbdv.201700144,SP00117,C1CC2CCC3CCC(C1)C23
TPCN00903,Hierapolitanins A,'934825-24-8',C=CC1(CO)CC(OC(=O)C(=C)C)C2C(=C)C(=O)OC2C1C(=C)CO,Sesquiterpenoids,1.35,172.0,0.012741,Aerial parts,Asteraceae,Centaurea hierapolitana,Phytochemistry 68(5): 609-615.(2007),10.1016/j.phytochem.2006.10.013,SP00118,C=C1C(=O)OC2CCCCC12
TPCN00904,Kopetdaghins A,'947739-67-5',C=CC(C)(CCC=C(C)CC(=O)C=C(C)C)CC(=O)c1ccc(OC)cc1O,Sesquiterpenoids,0.35,42.7,0.0122,Aerial parts,Asteraceae,Dorema kopetdaghense,J Nat Prod 70(8): 1240-1243.(2007),10.1021/np070043u,SP00119,c1ccccc1
TPCN00905,Onopordopicrin,'19889-00-0',C=C(CO)C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(=C)C21,Sesquiterpenoids,0.253,30.8,0.012174,Aerial parts,Asteraceae,Onopordum illyricum,Fitoterapia 116: 61-65.(2017),10.1016/j.fitote.2016.11.006,SP00121,C=C1C(=O)OC2C=CCCC=CCCC12
TPCN00906,Wedelolides A,'950766-69-5',C=C1C(=O)OC2C(OC(=O)C(C)=CC)C1C(OC(=O)C(C)C)C1C(C)(O)CCC(O)C21C,Sesquiterpenoids,0.45,54.0,0.012,Leaves,Asteraceae,Wedelia trilobata,J Org Chem 72(19): 7102-7105.(2007),10.1021/jo070771m,SP00123,C=C1C(=O)OC2CC1CC1CCCCC12
TPCN00907,Onitioside A,'1207091-20-0',Cc1c(O)c2c(c(C)c1CCO)C(=O)C(C)(COC1OC(CO)C(O)C(O)C1O)C2,Sesquiterpenoids,1.1,132.0,0.012,Aerial parts,Dennstaedtiaceae,Dennstaedtia scabra,Chem Pharm Bull (Tokyo) 57(10): 1123-1125.(2009),10.1248/cpb.57.1123,SP00124,O=C1c2ccccc2CC1COC1CCCCO1
TPCN00908,Gumosides A,'1255709-87-5',C=C1CC(OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O)C2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1,Sesquiterpenoids,0.6,68.0,0.011333,Roots,Dennstaedtiaceae,Ferula gumosa,J Nat Prod 73(11): 1958-1962.(2010),10.1021/np100487j,SP00125,C=C1CC(OC2CCCC(COC3CCCO3)O2)C2CCCCC2C1COc1ccc2ccc(=O)oc2c1
TPCN00909,"3α, 7β-Dibydroxy-5β,6β-epoxyeudesm-4(15)-ene-11-(O-β-fucopyranoside-2', 4'-diangelate-3'-isobutyrate)",'151625-91-1',C=C1C(O)CCC2(C)CCC(O)(C(C)(C)OC3OC(C)C(OC(=O)C(C)=CC)C(OC(=O)C(C)C)C3OC(=O)C(C)=CC)C3OC132,Sesquiterpenoids,0.8,90.0,0.01125,Aerial parts,Asteraceae,Calendula arvensis,"J Nat Prod 56, 1821-1824(1993)",10.1021/np50100a025,SP00126,C=C1CCCC2CCC(COC3CCCCO3)C3OC123
TPCN00910,"1 R,10S,3S,4R-diepoxyguai-5S,6S,7S-11(13)-en-6,12-olide",'2555002-23-6',C=C1C(=O)OC2C1CCC1(C)OC13CC1OC1C23,Sesquiterpenoids,0.2,22.0,0.011,Aerial parts,Asteraceae,Tanacetopsis karataviensis,Nat Prod Res: 1-10.（2019）,10.1080/14786419.2019.1647423,SP00127,C=C1C(=O)OC2C1CCC1OC13CC1OC1C23
TPCN00911,Sclerocarpic acid,'225782-62-7',CC1(C)CCCC2CC3CC21CC=C3C(=O)O,Sesquiterpenoids,0.7,77.0,0.011,Barks,Celastraceae,Glyptopetalum sclerocarpum,Planta Med 65(3): 257-258.(1999),10.1055/s-2006-960472,SP00129,C1=CC2CC3CCCCC3(C1)C2
TPCN00912,"(6S,7E)-6,9-dihydroxy-10-(2'-hydroxyethoxy)-4,7-megastigmadien-3-one",'1456774-02-9',CC1=CC(=O)CC(C)(C)C1(O)C=CC(O)COCCO,Sesquiterpenoids,0.1079,11.6,0.010751,Roots,Aristolochiaceae,Holostylis reniformis,Molecules 17(12): 14046-14057.(2012),10.3390/molecules171214046,SP00130,O=C1C=CCCC1
TPCN00913,"1β acetoxy, 8β-hydroxyeudesman-4(15),7(11)-dien-8α,12-olide",'97456-35-4',C=C1CCC(OC(C)=O)C2(C)CC3(O)OC(=O)C(C)=C3CC12,Sesquiterpenoids,0.75,80.0,0.010667,Fruits,Apiaceae,Smyrnium olusatrum,Phytochemistry 57(8): 1197-1200.(2001),10.1016/s0031-9422(01)00211-4,SP00131,C=C1CCCC2CC3OC(=O)C=C3CC12
TPCN00914,Neurolenins B,'67506-30-3',C=C1C(=O)OC2CC(C)C=CC(=O)C(C)(O)C(OC(C)=O)C(OC(=O)CC(C)C)C12,Sesquiterpenoids,0.3,32.0,0.010667,Leaves,Asteraceae,Neurolaena oaxacana,J Nat Prod 62(8): 1093-1095.(1999),10.1021/np990038t,SP00132,C=C1C(=O)OC2CCC=CC(=O)CCCC12
TPCN00915,Molephantin,'50656-66-1',C=C(C)C(=O)OC1CC(C)=CC(=O)C=C(C)C(O)C2OC(=O)C(=C)C12,Sesquiterpenoids,3.0,315.0,0.0105,Leaves,Asteraceae,Elephantopus mollis,Planta Med 73(4): 376-380.(2007),10.1055/s-2007-967132,SP00133,C=C1C(=O)OC2CC=CC(=O)C=CCCC12
TPCN00916,Oplopanone,'1911-78-0',CC(=O)C1CCC2C1C(C(C)C)CCC2(C)O,Sesquiterpenoids,3.0,310.0,0.010333,Buds,Asteraceae,Magnolia fargesii,Arch Pharm Res 20(4): 363-367.(1997),10.1007/BF02976201,SP00136,C1CCC2CCCC2C1
TPCN00917,Ixerin D,'93236-44-3',C=C1C(=O)OC2C1CCC(C)(O)C1CC(OC3OC(CO)C(O)C(O)C3O)C(=C)C21,Sesquiterpenoids,0.176,17.8,0.010114,Roots,Asteraceae,Sonchus palustris,Phytochemistry 170: 112196.(2020),10.1016/j.phytochem.2019.112196,SP00139,C=C1C(=O)OC2C1CCCC1CC(OC3CCCCO3)C(=C)C12
TPCN00918,Tetraneurin E,'25383-30-6',C=C1C(=O)OC2C1CCC(CO)C1(O)CCC(OC(C)=O)C21C,Sesquiterpenoids,0.35,35.0,0.01,Aerial parts,Asteraceae,Parthenium hysterophorus,Phytochemistry 55(7): 769-772.(2000),10.1016/s0031-9422(00)00288-0,SP00140,C=C1C(=O)OC2C1CCCC1CCCC12
TPCN00919,2-de-ethoxy-2-hydroxyphantomolin,'187532-53-2',C=C(C)C(=O)OC1CC(C)=CC2(O)C=C(C)C(O2)C2OC(=O)C(=C)C12,Sesquiterpenoids,0.2,20.0,0.01,Whole plants,Asteraceae,Elephantopus mollis,Planta Med 62(5): 474-476(1996),10.1055/s-2006-957945,SP00141,C=C1C(=O)OC2C3C=CC(C=CCCC12)O3
TPCN00920,"3beta,6beta,8alpha-triacetoxy-4beta,5alpha-epoxygermacr-1 (10) E-ene, 3beta,6beta,8alpha-triacetoxy-4beta,5alpha:1alpha,10beta-diepoxygermacrane",'678145-35-2',CC(=O)OC1CC(C)=CCC(OC(C)=O)C2(C)OC2C(OC(C)=O)C1C(C)C,Sesquiterpenoids,5.0,500.0,0.01,Whole plants,Asteraceae,Salvia roborowskii,Planta Med 69(8): 782-784.(2003),10.1055/s-2003-42777,SP00142,C1=CCCC2OC2CCCC1
TPCN00921,Paxidal,'875647-22-6',C=C1C(C)CC(OC(=O)C=Cc2ccccc2)C2(C)C(C=O)C(C=O)=CCC12,Sesquiterpenoids,0.2,20.0,0.01,Leaves,Winteraceae,Pseudowintera axillaris,"J Agric Food Chem 54, 468-473.（2006）",10.1021/jf052585s,SP00143,C=C1CCC(OC(=O)C=Cc2ccccc2)C2CC=CCC12
TPCN00922,8-acetylartapshin,'474534-07-1',C=C1CCC(O)C2(C)CC(OC(C)=O)C3C(C)C(=O)OC3C12,Sesquiterpenoids,0.06,6.0,0.01,Aerial parts,Winteraceae,Achillea collina,Z Naturforsch C J Biosci 57(7-8): 568-570.(2002),10.1515/znc-2002-7-802,SP00144,C=C1CCCC2CCC3CC(=O)OC3C12
TPCN00923,Isohelenol,'71013-32-6',CC1CC2OC(=O)C(CO)=C2C(O)C2(C)C(=O)C=CC12,Sesquiterpenoids,7.0,700.0,0.01,Whole plants,Asteraceae,Helenium microcephalum,J Nat Prod 42(3): 282-286.(1979),10.1021/np50003a007,SP00145,O=C1C=C2CC3C(=O)C=CC3CCC2O1
TPCN00924,Artemisinin G,'98379-74-9',CC(=O)OC1OC(=O)C(C)C2CCC(C)C3CCOC132,Sesquiterpenoids,0.5,50.0,0.01,Leaves,Asteraceae,Artemisia annua,Planta Med 58(3): 300.(1992),10.1055/s-2006-961470,SP00146,O=C1CC2CCCC3CCOC32CO1
TPCN01060,Aguerin B,'68370-45-6',C=C(C)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12,Sesquiterpenoids,1.0,470.0,0.047,Leaves,Asteraceae,Cynara scolymus,Bioorg Med Chem Lett 13(2): 223-228.(2003),10.1016/s0960-894x(02)00889-2,SP00320,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
TPCN01082,Linderane,'13476-25-0',CC1=CCCC23OC2C(OC3=O)c2c(C)coc2C1,Sesquiterpenoids,1.0,394.1,0.03941,Roots,Lauraceae,Lindera aggregata,"Natural Product Research 36, 1914-1918 (2022).",10.1080/14786419.2020.1821021,SP00352,O=C1OC2c3ccoc3CC=CCCC13OC23
TPCN01095,Telekin,'6752-90-5',C=C1C(=O)OC2CC3(C)CCCC(=C)C3(O)CC12,Sesquiterpenoids,10.0,1200.0,0.012,Whole plants,Asteraceae,Carpesium abrotanoides,"Natural Product Research,  (2021).",10.1080/14786419.2021.1955881,SP00367,C=C1CCCC2CC3OC(=O)C(=C)C3CC12
TPCN01105,Linderalactone,'728-61-0',CC1=CCCC2=CC(OC2=O)c2c(C)coc2C1,Sesquiterpenoids,1.0,335.7,0.03357,Roots,Lauraceae,Lindera aggregata,"Natural Product Research 36, 1914-1918 (2022).",10.1080/14786419.2020.1821021,SP00381,O=C1OC2C=C1CCC=CCc1occc12
TPCN02077,Cynarascolosides B,'518034-53-2',C=C1CC(OC2OC(CO)C(O)C(O)C2O)C2C(C)C(=O)OC2C2C1CC(O)C2C,Sesquiterpenoids,1.0,470.0,0.047,Leaves,Asteraceae,Cynara scolymus,Bioorg Med Chem Lett 13(2): 223-228.(2003),10.1016/s0960-894x(02)00889-2,SP01396,C=C1CC(OC2CCCCO2)C2CC(=O)OC2C2CCCC12
TPCN02097,Lindenenol,'26146-27-0',C=C1C2CC2C2(C)Cc3occ(C)c3C(O)C12,Sesquiterpenoids,1.0,155.9,0.01559,Roots,Lauraceae,Lindera aggregata,"Natural Product Research 36, 1914-1918 (2022).",10.1080/14786419.2020.1821021,SP01416,C=C1C2Cc3ccoc3CC2C2CC12
TPCN01146,Sitosterol,'83-46-5',CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,Triterpenoids,3.0,1000.0,0.033333,Roots,Asteraceae,Ligularia intermedia,Planta Med 63(6): 573-574.,10.1055/s-2006-957773,TP00012,C1=C2CCCCC2C2CCC3CCCC3C2C1
TPCN03070,Lupenol,'545-47-1',C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,Triterpenoids,3.0,300.0,0.01,Roots,Asteraceae,Ligularia intermedia,Planta Med 63(6): 573-574.,10.1055/s-2006-957773,TP00034,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21
TPCN03537,Oleanolic,'508-02-1',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,1.7,903.0,0.053118,Aerial parts,Lamiaceae,Eriope blanchetii,"Molecules. 2012. 17, 12197-12205.",10.3390/molecules171012197.,TP00044,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN03542,Ardisiacrispin B,'112766-96-8',CC1OC(OC2C(OC3COC(OC4CCC5(C)C(CCC6(C)C5CCC57OCC8(CCC(C)(C=O)CC85)C(O)CC67C)C4(C)C)C(OC4OC(CO)C(O)C(O)C4O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,950.0,0.019,Roots,Primulaceae,Ardisia crenata,Phytochemistry . 1994 Nov;37(5):1389-96,10.1016/s0031-9422(00)90418-7,TP00071,C1CCC(OC2CCCOC2OC2COC(OC3CCC4C(CCC5C4CCC46OCC7(CCCCC74)CCC56)C3)C(OC3CCCCO3)C2)OC1
TPCN03597,Silphioside G,'51415-02-2',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,1.39,531.0,0.038201,Fruits,Araliaceae,Acanthopanax senticosus,Chem Pharm Bull (Tokyo) 55(7): 1087-1089.,10.1248/cpb.55.1087,TP00155,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN03600,Ursolic,'77-52-1',CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,Triterpenoids,1.7,570.0,0.033529,Aerial parts,Lamiaceae,Eriope blanchetii,"Molecules. 2012. 17, 12197-12205.",10.3390/molecules171012197.,TP00171,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN03602,Α-hederin,'27013-91-8',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)CO)OCC(O)C2O)C(O)C(O)C1O,Triterpenoids,1.0,164.0,0.0164,Fruits,Sapindaceae,Sapindus saponaria,Phytochemistry . 2018 Mar;147:1-8,10.1016/j.phytochem.2017.12.004,TP00191,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1
TPCN03627,Rotundic acid,'20137-37-5',CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1(C)O,Triterpenoids,9.0,8500.0,0.094444,Barks,Aquifoliaceae,Ilex rotunda,Chem Biodivers 14(2).,10.1002/cbdv.201600209,TP00224,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN03641,Niga-ichigoside F1,'95262-48-9',CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1(C)O,Triterpenoids,3.0,1030.0,0.034333,Roots,Rosaceae,Rubus ellipticus,J Nat Prod 72(10): 1755-1760.,10.1021/np900237a,TP00250,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN03647,Ginsenoside F1,'53963-43-2',CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,Triterpenoids,4.1,524.0,0.01278,Buds,Araliaceae,Panax ginseng,J Ginseng Res 44(2): 215-221.,10.1016/j.jgr.2018.12.008,TP00258,C1CCC(OCC2CCC3C2CCC2C4CCCCC4CCC23)OC1
TPCN03682,Licorice-saponin A3,'118325-22-7',CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,1.0,500.0,0.05,Roots,Fabaceae,Glycyrrhiza inflata,Chem Pharm Bull (Tokyo) . 1993 Aug;41(8):1350-7,10.1248/cpb.41.1350,TP00317,O=C(OC1CCCCO1)C1CCC2CCC3C(=CC(=O)C4C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC34)C2C1
TPCN03697,Buddlejusuponin Iva,'152020-06-9',COC1C=C2C3CC(C)(C)CCC3(CO)C(O)CC2(C)C2(C)CCC3C(C)(CO)C(OC4OC(C)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4OC4OC(CO)C(O)C(O)C4O)CCC3(C)C12,Triterpenoids,4.75,806.0,0.016968,Whole plants,Lamiaceae,Clinopodium chinense,J Nat Prod 58(2): 184-188.,10.1021/np50116a004,TP00340,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN03698,20(S)-ginsenoside Rg2,'52286-74-5',CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,Triterpenoids,5.0,2700.0,0.054,Aerial parts,Araliaceae,Panax ginseng,Planta Med 78(2): 189-192.,10.1055/s-0031-1280320,TP00344,C1CCC(OC2CCCOC2OC2CC3C4CCCC4CCC3C3CCCCC23)OC1
TPCN03709,Buddlejasaponin IV,'139523-30-1',CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Triterpenoids,4.75,1103.0,0.023221,Whole plants,Lamiaceae,Clinopodium chinense,J Nat Prod 58(2): 184-188.,10.1021/np50116a004,TP00361,C1=CC23OCC4(CCCCC42)CCC3C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C12
TPCN03723,Pedunculoside,'42719-32-4',CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1(C)O,Triterpenoids,9.0,2000.0,0.022222,Barks,Aquifoliaceae,Ilex rotunda,Chem Biodivers 14(2).,10.1002/cbdv.201600209,TP00379,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN03746,Ginsenoside Rb2,'11021-13-9',CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,Triterpenoids,2.0,206.2,0.01031,Leaves,Araliaceae,Panax ginseng,J Asian Nat Prod Res 12(10): 865-873.,10.1080/10286020.2010.508035,TP00412,C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC43)O2)OC1
TPCN03753,Sitosterol β-D-glycoside,'474-58-8',CCC(CCC(C)C1CCC2C3CC=C4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C)C(C)C,Triterpenoids,3.0,1000.0,0.033333,Roots,Asteraceae,Ligularia intermedia,Planta Med 63(6): 573-574.,10.1055/s-2006-957773,TP00421,C1=C2CC(OC3CCCCO3)CCC2C2CCC3CCCC3C2C1
TPCN03781,Ginsenoside Rc,'11021-14-0',CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,Triterpenoids,2.0,607.0,0.03035,Leaves,Araliaceae,Panax ginseng,J Asian Nat Prod Res 12(10): 865-873.,10.1080/10286020.2010.508035,TP00465,C1CCC(OC2CCCOC2OC2CCC3C(CCC4C5CCC(COC6CCCC(COC7CCCO7)O6)C5CCC34)C2)OC1
TPCN03802,Licorice-saponin G2,'118441-84-2',CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,1.0,900.0,0.09,Roots,Fabaceae,Glycyrrhiza inflata,Chem Pharm Bull (Tokyo) . 1993 Aug;41(8):1350-7,10.1248/cpb.41.1350,TP00493,O=C1C=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C12
TPCN03807,3β-[(α-L-arabinopyranosyl)oxy]-23-hydroxyolean-12-en-28-oic acid,'17184-21-3',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,4.0,1580.0,0.0395,Aerial parts,Berberidaceae,Caulophyllum thalictroides,J Nat Prod 72(6): 1155-1160.,10.1021/np900164b,TP00502,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
TPCN03813,Buddlejasaponin Ia,'155740-26-4',COC1C=C2C3CC(C)(C)CCC3(CO)C(O)CC2(C)C2(C)CCC3C(C)(CO)C(OC4OC(C)C(O)C(OC5OC(CO)C(OC6OC(C)C(O)C(O)C6O)C(O)C5O)C4OC4OC(CO)C(O)C(O)C4O)CCC3(C)C12,Triterpenoids,2.5,640.0,0.0256,Whole plants,Lamiaceae,Craniotome furcata,"Nat Prod Lett. 2002. 16, 161-166.",10.1080/10575630290004233.,TP00514,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCC(OC6CCCCO6)CO5)C4OC4CCCCO4)CCC3C2C1
TPCN03879,Buddlejasaponin I,'139501-36-3',CC1OC(OC2C(CO)OC(OC3C(O)C(C)OC(OC4CCC5(C)C(CCC6(C)C5C=CC57OCC8(CCC(C)(C)CC85)C(O)CC67C)C4(C)CO)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,2.5,1700.0,0.068,Whole plants,Lamiaceae,Craniotome furcata,"Nat Prod Lett. 2002. 16, 161-166.",10.1080/10575630290004233.,TP00620,C1=CC23OCC4(CCCCC42)CCC3C2CCC3CC(OC4OCCC(OC5CCC(OC6CCCCO6)CO5)C4OC4CCCCO4)CCC3C12
TPCN03905,Silphioside F,'26020-14-4',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,1.39,357.0,0.025683,Fruits,Araliaceae,Acanthopanax senticosus,Chem Pharm Bull (Tokyo) 55(7): 1087-1089.,10.1248/cpb.55.1087,TP00657,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
