ID,Name,CAS Number,Standard_Smiles,Type,Total weight /kg,Piece weight /mg,Content(%),Part,Family,Specie,Reference,DOI,ContentID,Scaffold_Smiles
TPCN04201,Flaccidoside II,'36284-77-2',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,35.0,0.0007,Subterraneous stems,Ranunculaceae,Anemone flaccida,"J Asian Nat Prod Res. 2009. 11, 122-127.",10.1080/10286020802573818,TP01038,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04204,Ciwujianoside C3,'114906-74-0',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,1.39,12.0,0.000863,Fruits,Araliaceae,Acanthopanax senticosus,Chem Pharm Bull (Tokyo) 55(7): 1087-1089.,10.1248/cpb.55.1087,TP01048,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04209,Hederacholchiside E,'33783-82-3',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(O)C8OC8OC(C)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,4.0,20.0,0.0005,Subterraneous stems,Ranunculaceae,Anemone raddeana,Nat Prod Res: 1-8.,10.1080/14786419.2019.1634708,TP01056,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCC(OC6CCCCO6)CC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04217,Buddlejasaponin IVb,'152580-79-5',CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC3=C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Triterpenoids,11.6,90.4,0.000779,Aerial parts,Lamiaceae,Clinopodium polycephalum,J Asian Nat Prod Res . 2017 Jul;19(7):697-703,10.1080/10286020.2016.1254199,TP01070,C1=CC2C3CCC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CC3CCC2C2CCC3CCCCC3=C12
TPCN04231,Phytolaccoside B,'60820-94-2',COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,5.0,13.0,0.00026,Roots,Phytolaccaceae,Phytolacca acinosa,"J Asian Nat Prod Res. 2009. 11, 433-438.",10.1080/10286020902849266.,TP01089,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
TPCN04234,Hemsgiganoside B,'203514-06-1',CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,2.6,10.0,0.000385,Subterraneous stems,Ranunculaceae,Anemone flaccida,J Asian Nat Prod Res . 2014;16(9):910-21,10.1080/10286020.2014.954554,TP01097,O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04240,Raddeanoside 20,'335354-79-5',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45CO)C3(C)C)OCC(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,21.0,0.00042,Subterraneous stems,Ranunculaceae,Anemonoides raddeana,Fitoterapia 80(6): 345-348.,10.1016/j.fitote.2009.04.008,TP01104,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCC(OC5CCCCO5)CC4OC4CCCCO4)CCC3C2C1
TPCN04251,Clematichinenoside C,'177912-24-2',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(OC9OCC(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,48.0,0.00096,Roots,Ranunculaceae,Clematis mandshurica,J Nat Prod. 2006 Nov;69(11):1591-5.,10.1021/np060287z.,TP01121,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCC(OC7CCCCO7)CO6)CCO5)CC4CCC3C1CC2
TPCN04253,Senaciapittoside B,'1415968-08-9',CC(=O)OC1C(OC2OCC(O)C(O)C2O)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(OC6OC(CO)C(O)C6O)C(OC6OCC(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC3(C)C1(C)C(O)C2O,Triterpenoids,0.8,7.3,0.000913,Stems,Pittosporaceae,Pittosporum senacia,Magn Reson Chem 50(12): 798-802.,10.1002/mrc.3876,TP01125,C1=C2C3CCCC(OC4CCCCO4)C3CCC2C2CCC3CC(OC4OCC(OC5CCCO5)C(OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN04260,Saikosaponin c,'20736-08-7',CC1OC(OC2C(COC3OC(CO)C(O)C(O)C3O)OC(OC3CCC4(C)C(CCC5(C)C4C=CC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)C(O)C2O)C(O)C(O)C1O,Triterpenoids,11.6,14.5,0.000125,Aerial parts,Lamiaceae,Clinopodium polycephalum,J Asian Nat Prod Res . 2017 Jul;19(7):697-703,10.1080/10286020.2016.1254199,TP01135,C1=CC23OCC4(CCCCC42)CCC3C2CCC3CC(OC4CCC(OC5CCCCO5)C(COC5CCCCO5)O4)CCC3C12
TPCN04282,2-oxopomolic acid,'54963-52-9',CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(=O)C(O)C(C)(C)C5CCC43C)C2C1(C)O,Triterpenoids,1.0,2.0,0.0002,Leaves,Rosaceae,Crataegus azarolus,Nat Prod Commun 11(11): 1637-1639.,10.1177/1934578X1601101103,TP01163,O=C1CCC2CCC3C4CCC5CCCCC5C4=CCC3C2C1
TPCN04285,Quadranoside Ⅷ,'297141-58-3',C=C1C(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C12,Triterpenoids,2.25,3.0,0.000133,Seeds,Combretaceae,Combretum quadrangulare,"Chem Pharm Bull (Tokyo) 48, 1114-1120 (2000)",10.1248/cpb.48.1114,TP01167,C=C1CCCC2(C(=O)OC3CCCCO3)CCC3C(=CCC4C5CCCCC5CCC34)C12
TPCN04292,Desacylsenegasaponin b,'163589-51-3',CC1OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(CO)CC3)C(OC2OC(C)C(OC3OCC(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C1O,Triterpenoids,5.0,23.6,0.000472,Roots,Polygalaceae,Polygala tenuifolia,Nat Prod Commun 9(3): 379-382.,10.1016/j.meatsci.2013.11.023,TP01176,O=C(OC1OCCCC1OC1CCC(OC2CCC(OC3CCCCO3)CO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04296,Clinopodiside II,'651733-53-8',CC1OC(OC2CCC3(C)C4=CC=C5C6CC(C)(C)CCC6(CO)C(O)CC5(C)C4(C)CCC3C2(C)CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Triterpenoids,11.6,40.6,0.00035,Aerial parts,Lamiaceae,Clinopodium polycephalum,J Asian Nat Prod Res . 2017 Jul;19(7):697-703,10.1080/10286020.2016.1254199,TP01181,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C2=C1
TPCN04304,3-O-acetyl ursolic acid,'7372-30-7',CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C(=O)O)CCC23C)C1(C)C,Triterpenoids,5.0,38.0,0.00076,Fruits,Rosaceae,Chaenomeles speciosa,J Asian Nat Prod Res. 2008 Mar-Apr;10(3-4):217-22.,10.1080/10286020701395370.,TP01193,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN04307,Polygalasaponin XXVIII,'176182-01-7',CC1OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(CO)CC3)C(OC2OC(C)C(OC3OCC(O)C(O)C3O)C(O)C2O)C(O)C1O,Triterpenoids,5.0,27.0,0.00054,Roots,Polygalaceae,Polygala japonica,"Phytochemistry. 2008. 69, 1617-1624.",10.1016/j.phytochem.2008.01.010,TP01199,O=C(OC1OCCCC1OC1CCC(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04308,Polygalasaponin XXXII,'176182-04-0',COc1ccc(C=CC(=O)OC2C(C)OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(CO)CC4)C(OC3OC(C)C(OC4OCC(O)C(OC5OCC(O)C(O)C5O)C4O)C(OC4OCC(O)(CO)C4O)C3O)C2OC2OC(C)C(O)C(O)C2O)cc1,Triterpenoids,5.0,48.0,0.00096,Roots,Polygalaceae,Polygala japonica,Fitoterapia 83(7): 1184-1190.,10.1016/j.fitote.2012.07.002,TP01202,O=C(C=Cc1ccccc1)OC1COC(OC(=O)C23CCCCC2C2=CCC4C5CCC(OC6CCCCO6)CC5CCC4C2CC3)C(OC2CC(OC3CCCO3)C(OC3CC(OC4CCCCO4)CCO3)CO2)C1OC1CCCCO1
TPCN04317,Β-amyrin,'559-70-6',CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,1.2,1.5,0.000125,Barks,Lecythidaceae,Barringtonia asiatica,Nat Prod Res. 2012;26(20):1869-75.,10.1080/14786419.2011.619187.,TP01214,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN04321,Guaianin N,'101021-00-5',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,3.0,10.0,0.000333,Stems,Lardizabalaceae,Akebia trifoliata,"Phytochemistry. 2006. 67, 2697-2705.",10.1016/j.phytochem.2006.09.003.,TP01224,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C2C1
TPCN04324,Clematomandshurica saponins J,'1609198-25-5',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(O)C8OC8OC(C)C(O)C(OC9OCC(O)C(O)C9O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,29.0,0.00058,Roots,Ranunculaceae,Clematis mandshurica,"Planta Med. 2013. 79, 987-994.",10.1055/s-0032-1328657.,TP01231,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCC(OC6CCCCO6)CC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN04327,27-hydroxyoleanolic acid 3-O-β-D-glucopyranosyl (1→2)-α-Larabinopyranoside,'97892-86-9',CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C=O)C5CCC43C)C2C1,Triterpenoids,4.0,33.0,0.000825,Subterraneous stems,Ranunculaceae,Anemone raddeana,"Nat Prod Commun. 2010. 5, 197-200.",,TP01236,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN04331,Clematomandshurica saponin C,'916649-92-8',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(OC9OCC(OC%10OC(CO)C(OC%11OC(CO)C(O)C(O)C%11O)C(O)C%10O)C(O)C9O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,40.0,0.0008,Roots,Ranunculaceae,Clematis chinensis,J Asian Nat Prod Res 11(5): 389-396.,10.1080/10286020902867268,TP01243,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCC(OC7CCC(OC8CCCCO8)CO7)CO6)CCO5)CC4CCC3C1CC2
TPCN04343,Loniceroside D,'1150265-79-4',CC1(C)CCC2(C(=O)OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,5.0,12.1,0.000242,Aerial parts,Caprifoliaceae,Lonicera japonica,Chem Pharm Bull (Tokyo) 62(1): 92-96.,10.1248/cpb.c13-00592,TP01262,O=C(OC1OC(COC2CCCCO2)CCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04345,Arjunic acid,'31298-06-3',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1O,Triterpenoids,0.5,3.5,0.0007,Leaves,Rosaceae,Eriobotrya deflexa,J Nat Prod 64(7): 865-869.,10.1021/np0100237,TP01265,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN04346,"26-hydroxyfriedelane-1,3-dione",'76735-32-5',CC1C(=O)CC(=O)C2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12CO,Triterpenoids,1.2,7.4,0.000617,Stems,Celastraceae,Salacia verrucosa,Fitoterapia. 2011 Oct;82(7):1047-51.,10.1016/j.fitote.2011.06.007.,TP01267,O=C1CC(=O)C2C(CCC3C4CCC5CCCCC5C4CCC32)C1
TPCN04385,Ginsenoside Rh1,'63223-86-9',CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,Triterpenoids,20.0,21.0,0.000105,Fruits,Araliaceae,Panax quinquefolium,Nat Prod Res 26(15): 1395-1401.,10.1080/14786419.2011.592833,TP01310,C1CCC(OC2CC3C4CCCC4CCC3C3CCCCC23)OC1
TPCN04386,(3β)-3-O-[β-D-glucopyranosyl-(1″-3′)-2′-acetamido2′-deoxy-β-D-galactopyranosyl]oleanolic acid,'1820802-40-1',CC(=O)NC1C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)OC(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,Triterpenoids,4.06,40.0,0.000985,Aerial parts,Sapindaceae,Paullinia pinnata,BMC Complement Altern Med 14: 369.,10.1186/1472-6882-14-369,TP01312,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C2C1
TPCN04387,Oleiferoside A,'1811547-26-8',CC=C(C)C(=O)OC1C(OC(=O)C(C)=CC)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C(O)C6OC6OCC(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C=O)C4CCC3(C)C1(C)C(O)C2O,Triterpenoids,9.3,90.0,0.000968,Roots,Theaceae,Camellia oleifera,Planta Med 80(7): 590-598.,10.1055/s-0034-1368428,TP01313,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5OCCCC5OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN04388,Clematiunicinoside B,'1469980-20-8',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(O)C8OC8OC(C)C(O)C(OC9OCC(O)C(O)C9O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,2.0,19.0,0.00095,Roots,Ranunculaceae,Clematis uncinata,Chem Pharm Bull (Tokyo) 62(1): 35-44.,10.1248/cpb.c13-00269,TP01314,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCC(OC6CCCCO6)CC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN04389,Z-Onjisaponin H,'945674-71-5',COc1ccc(C=CC(=O)OC2C(C)OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(CO)CC4)C(OC3OC(C)C(OC4OCC(O)C(O)C4O)C(OC4OCC(O)(CO)C4O)C3O)C2OC2OC(C)C(O)C(O)C2O)cc1,Triterpenoids,3.0,28.0,0.000933,Roots,Polygalaceae,Polygala tenuifolia,J Asian Nat Prod Res 8(6): 499-503.,10.1080/10286020500173358,TP01315,O=C(C=Cc1ccccc1)OC1COC(OC(=O)C23CCCCC2C2=CCC4C5CCC(OC6CCCCO6)CC5CCC4C2CC3)C(OC2CC(OC3CCCO3)C(OC3CCCCO3)CO2)C1OC1CCCCO1
TPCN04390,Saponin 7,'59252-96-9',CCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)C=CC(CC)C(C)C)CCC43)C2)C(O)C(O)C1O,Triterpenoids,1.3,12.0,0.000923,Barks,Myrsinaceae,Myrsine pellucida,Phytochemistry 37(6): 1671-1677.,10.1016/s0031-9422(00)89590-4,TP01316,C1=C2CC(OC3CCCCO3)CCC2C2CCC3CCCC3C2C1
TPCN04391,Pseudo-ginsenoside G2,'1265624-54-1',CC(C)(O)C1CCC(C)(C2CCC3(C)C2C(=O)CC2C4(C)CCC(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC23C)O1,Triterpenoids,1.0,9.0,0.0009,Roots,Araliaceae,Panax ginseng,J Asian Nat Prod Res 13(3): 198-204.,10.1080/10286020.2010.550575,TP01317,O=C1CC2C3CCC(OC4OCCCC4OC4CCCCO4)CC3CCC2C2CCC(C3CCCO3)C12
TPCN04392,Pleurosaponin J,'1447451-90-2',CC1OC(OC2CCC3(C)C4=CC=C5C6CC(C)(C)CCC6(CO)C(OC6OC(CO)C(O)C(O)C6O)CC5(C)C4(C)CCC3C2(C)CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Triterpenoids,2.0,18.0,0.0009,Aerial parts,Apiaceae,Pleurospermum kamtschaticum,Chem Pharm Bull (Tokyo) 60(8): 1011-1018.,10.1248/cpb.c12-00274,TP01318,C1=C2C3CCC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CC3CCC2C2CC(OC3CCCCO3)C3CCCCC3C2=C1
TPCN04393,Kotalagenin 16-acetate,'231282-92-1',CC(=O)OC1CC2(CO)C3CCC4(C)C(C)C(=O)CC(=O)C4C3(C)CCC2(C)C2CC(C)(C)CCC12C,Triterpenoids,7.0,63.0,0.0009,Roots,Celastraceae,Salacia oblonga,Chem Pharm Bull (Tokyo) 47(12): 1725-1729.,10.1248/cpb.47.1725,TP01319,O=C1CC(=O)C2C(CCC3C4CCC5CCCCC5C4CCC32)C1
TPCN04394,Cimiracemoside,'909425-06-5',CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)C(O)C34OC(CC(C)C3C12C)C(C(C)(C)O)O4,Triterpenoids,5.0,45.0,0.0009,Roots,Ranunculaceae,Cimicifuga racemosa,J Asian Nat Prod Res 7(5): 695-699.,10.1080/1028602042000324817,TP01320,C1CCC(OC2CCC34CC35CCC3C(CC67OCC(CCC36)O7)C5CCC4C2)OC1
TPCN04395,23-O-acetylshengmanol-3-O-β?D-xylopyranoside,'372096-69-0',CC(=O)OC(CC(C)C1C(=O)C(O)C2(C)C3CCC4C(C)(C)C(OC5OCC(O)C(O)C5O)CCC45CC35CCC12C)C1OC1(C)C,Triterpenoids,10.0,89.9,0.000899,Subterraneous stems,Ranunculaceae,Cimicifuga heracleifolia,Planta Med 78(12): 1391-1394.,10.1055/s-0032-1314980,TP01321,O=C1CC2C(CCC34CC35CCC(OC3CCCCO3)CC5CCC24)C1CCCC1CO1
TPCN04396,24-Nor-3-oxo-lup-20(29)-en-28-oic-acid-28-O-α-Lrhammnopyranosyl(1→4)-β-D-glucopyranosyl (1→6)-β-D-glucopyranoside,'1259116-95-4',C=C(C)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(=O)C(C)C5CCC43C)C12,Triterpenoids,4.5,40.0,0.000889,Leaves,Araliaceae,Oplopanax horridus,Nat Prod Commun 5(7): 1019-1022.,10.1177/1934578X1000500706,TP01322,O=C1CCC2C(CCC3C2CCC2C3CCC3(C(=O)OC4CCCC(COC5CCC(OC6CCCCO6)CO5)O4)CCCC23)C1
TPCN04397,Z-onjisaponin A,'180685-35-2',COc1ccc(C=CC(=O)OC2C(C)OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(CO)CC4)C(OC3OC(C)C(OC4OCC(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(OC4OCC(O)(CO)C4O)C3O)C2OC2OC(C)C(O)C(O)C2O)cc1,Triterpenoids,3.0,26.0,0.000867,Roots,Polygalaceae,Polygala tenuifolia,J Asian Nat Prod Res 8(6): 499-503.,10.1080/10286020500173358,TP01323,O=C(C=Cc1ccccc1)OC1COC(OC(=O)C23CCCCC2C2=CCC4C5CCC(OC6CCCCO6)CC5CCC4C2CC3)C(OC2CC(OC3CCCO3)C(OC3CCC(OC4CCCCO4)CO3)CO2)C1OC1CCCCO1
TPCN04398,Saponin 3,'351993-70-9',CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OCC(O)C(O)C7OC7OC(C)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,0.72,6.2,0.000861,Barks,Sapindaceae,Elattostachys apetala,Phytochemistry 57(3): 469-478.,10.1016/s0031-9422(01)00063-2,TP01324,O=C(OC1OCCCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN04399,Saponin 1,'172045-43-1',COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OCC(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C=O)C4CCC3(C)C1(C)CC2O,Triterpenoids,3.5,30.0,0.000857,Roots,Caryophyllaceae,Gypsophila oldhamiana,J Nat Prod 58(10): 1632-1635.,10.1021/np50124a029,TP01325,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1
TPCN04400,"2,3-seco-4(23),22(29)-hopene-2-carboxyl-3-aldehyde",'1818196-63-2',C=C(C)C1CCC2(C)C1CCC1(C)C2CCC2C(C)(CC(=O)O)C(C(=C)C=O)CCC21C,Triterpenoids,8.0,68.4,0.000855,Whole plants,Gentianaceae,Megacodon stylophorus,Planta Med 80(11): 936-941.,10.1055/s-0034-1368612,TP01326,C1CCC2C(C1)CCC1C3CCCC3CCC21
TPCN04401,Centellasaponin D,'386223-77-4',CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5C(O)CC43C)C2C1C,Triterpenoids,5.0,41.0,0.00082,Aerial parts,Apiaceae,Centella asiatica,Chem Pharm Bull (Tokyo) 49(10): 1368-1371.,10.1248/cpb.49.1368,TP01327,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN04402,"3β,22α-dihydroxyolean-12-en-29-oic acid",'128301-32-6',CC1(C(=O)O)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,7.0,57.0,0.000814,Roots,Celastraceae,Salacia oblonga,Chem Pharm Bull (Tokyo) 47(12): 1725-1729.,10.1248/cpb.47.1725,TP01328,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN04403,Vaccaroside I,'1052721-36-4',CC1OC(OC2C(C)OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C=O)C6CCC5(C)C3(C)CC4O)C(OC3OC(C)C(OC4OCC(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C(O)C3O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,40.0,0.0008,Seeds,Caryophyllaceae,Vaccaria hispanica,J Asian Nat Prod Res 10(1-2): 177-184.,10.1080/10286020701394381,TP01329,O=C(OC1OCC(OC2CCCCO2)CC1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
